1185,1266,3.67697
4253,898,3.45412
2684,708,3.46403
4916,485,1.69847
5743,919,4.05631
1434,1992,2.8138
1797,955,4.27552
1998,928,3.93886
3032,1028,4.40861
3693,1276,3.80266
5282,3555,3.06942
555,3744,3.36329
4287,20,3.59817
2235,1581,3.98517
2055,1586,4.01971
4425,2504,3.09752
5759,2369,3.6257
155,2829,2.64064
1951,1656,3.27482
812,2712,3.61145
1367,357,3.89867
2552,1197,3.74384
3705,3728,3.8457
4425,307,3.217
1064,3316,3.67273
4328,2922,3.88101
210,1610,4.3236
524,569,3.25357
3875,3754,3.60412
3191,2196,2.82112
3807,1653,3.60793
5049,3160,4.1679
3524,2598,3.2662
2762,3053,3.8034
2223,2004,3.12
3118,2571,3.53642
4514,2485,2.92657
3290,2676,2.43234
90,457,3.50995
2060,45,3.04965
5335,1189,4.06687
1168,153,3.31283
6036,2130,3.5366
4227,2416,2.66345
3228,661,3.90682
2900,2762,4.18834
4277,3566,4.1668
4272,2699,3.57086
5605,2028,3.05637
1912,674,2.52926
5193,2394,3.61704
749,2605,3.25627
2933,2762,3.88155
2304,1961,3.81379
3693,457,3.47444
2669,3755,3.7703
1137,3623,3.57986
3808,1845,3.19872
4617,39,3.33099
210,1499,3.95416
476,2613,3.78271
1842,2208,4.43886
1015,3927,3.67019
3411,2505,2.64619
5262,2474,3.02477
3290,3408,2.36253
1239,1213,4.08656
1274,3088,3.88236
1701,2023,3.60053
5988,800,3.3994
3012,2490,2.66037
2055,527,4.40742
3849,1580,3.18453
3410,930,3.47386
710,2701,3.08728
2167,2968,2.59655
2059,111,3.78811
414,1927,3.15314
931,84,3.91147
3177,236,4.2806
3002,1190,4.27782
1116,807,3.84886
3149,3484,3.9118
4186,2010,3.03748
1274,3000,3.96028
5437,3702,3.70026
3760,2764,3.80343
3201,2011,3.97574
580,2404,3.05571
2276,1747,4.2722
4335,2463,3.40457
164,920,4.63491
1988,3559,3.76765
1383,2539,3.258
4673,1997,3.69646
3313,2890,3.67978
4887,2439,3.48969
1685,570,3.61412
5319,2986,3.70077
5182,1453,3.74969
1322,3196,4.22414
1747,965,2.34048
5584,1214,3.79893
955,1393,3.71088
148,1088,3.79969
1897,1968,3.68099
3957,2987,4.03179
3945,316,3.32601
928,3060,4.25214
1086,852,3.84636
410,2108,4.03591
3013,1135,3.48556
5748,1089,4.22156
4983,1012,4.0287
939,1580,3.88854
268,1100,3.56943
1320,1304,4.28116
5029,3246,3.48369
4497,2208,3.9545
3208,1961,3.47617
2030,1252,4.25703
1387,899,3.67915
2913,1187,3.91616
2165,3535,4.17507
2082,802,4.29761
4832,2717,3.77498
3626,2605,3.63625
4014,2424,3.49492
3705,1235,3.87455
3464,2424,3.65397
1586,110,4.48791
5550,1130,3.66433
1944,1210,4.40167
4887,802,3.30709
2122,3418,3.67433
5359,296,4.02841
1532,1845,4.37096
5680,1262,4.21557
3937,2987,4.47357
830,3894,3.82555
4957,370,2.94121
1211,858,4.31684
195,29,4.00438
3892,1603,3.12592
1362,2948,3.60546
5498,2359,3.90187
2030,1250,4.22517
4028,1240,3.75829
504,3253,3.91442
549,920,3.86301
3191,3476,3.10482
4115,2423,3.85019
1243,1590,3.44218
6006,2291,3.32117
2361,1172,3.73754
1273,1162,4.00404
5306,1792,3.05821
5220,2746,3.41455
352,2395,3.89536
5026,1517,2.88896
4079,1626,3.59194
3457,2028,3.59526
603,3408,3.70362
2854,3859,3.53811
2635,104,3.3382
3183,1385,3.14158
1001,3852,3.72045
3548,3753,2.69651
4994,1215,4.37931
1699,541,4.40675
3853,2000,4.29833
1173,2701,2.98007
3391,3388,3.41825
4310,1466,3.86842
4984,1794,3.42264
744,1394,3.60425
4200,589,3.94693
3659,1358,4.53659
2811,3467,3.8959
4387,2366,3.20555
3704,1081,4.4505
1941,3599,3.30292
4585,736,3.77102
5268,3701,3.13204
4796,357,3.66147
2323,1221,3.90851
2410,337,3.54024
1546,79,3.65239
5413,2116,4.1859
643,2395,3.4083
6034,3435,4.3967
2541,1445,3.34546
2129,2898,3.02451
702,2791,3.38562
2022,1927,3.77397
4821,590,3.64912
5448,2871,3.40625
528,2011,3.46415
3792,547,3.5272
3402,1358,3.69998
1627,3509,3.16541
5322,86,3.74755
4417,1127,3.81325
3539,1273,4.00422
732,3755,3.62687
2503,3564,2.927
2962,1978,2.63529
1343,2966,4.48162
1239,590,4.11307
4786,2761,3.94373
1449,3646,2.47666
4194,45,4.13755
2993,1231,4.17713
398,2797,3.89116
4755,2355,4.63528
1088,2070,3.69562
1676,1032,3.85649
5791,2599,4.42235
2507,1258,3.98486
4207,2248,4.32894
5500,3039,3.97647
5790,2628,3.94887
3108,485,3.35466
2383,1079,3.69364
2102,370,2.31004
1203,1289,3.79541
964,588,3.92669
3859,2841,3.48047
5599,1233,3.16733
1996,1198,4.20854
5908,296,4.35772
5172,2640,3.38436
4448,913,4.37946
531,3916,3.27236
2526,1214,3.79777
5954,3447,3.4671
1156,2805,3.54278
950,1750,2.70961
5510,480,3.96716
3105,1097,4.09381
4682,1299,3.73592
6036,728,3.38567
1320,3265,4.10813
4425,2917,3.34712
2374,1262,4.14825
2457,3638,3.33895
5482,1721,3.93315
3902,1387,4.96756
792,3918,3.6582
1500,235,4.28356
3842,2917,3.85203
5659,1541,3.50663
3083,3326,3.97658
3687,3256,2.98356
3380,21,3.702
3585,2873,3.73402
2788,3049,4.55572
3031,122,3.69165
4668,3702,4.5029
1231,2997,4.05053
3847,2961,2.56956
4274,587,2.94014
2663,223,3.80897
2662,1090,3.81066
5530,2857,3.18843
1880,3361,3.54439
1835,1414,4.3893
935,2707,3.51614
5111,3145,3.66418
4488,2815,2.42727
4447,2732,3.36097
2896,2771,3.5574
2038,2371,3.85281
4201,2797,4.18735
2303,788,4.1234
724,2376,3.71966
556,2141,3.61587
2754,2779,3.873
5650,1278,2.97225
955,1590,3.3711
1069,435,2.64922
3129,3785,3.24816
5277,1610,3.39381
1262,3147,3.49535
2258,2648,3.66563
2252,3928,2.84623
70,2605,3.3666
4335,3100,3.44453
2838,1228,4.4927
4064,2472,2.75901
5561,317,3.16479
1614,3489,3.17752
3189,2815,3.11137
3825,2746,2.84149
2232,3770,3.95694
3806,606,2.8965
5738,2880,2.93102
5747,502,2.49233
380,3114,3.89075
2922,541,4.65423
5227,648,3.31538
721,1286,3.67269
1473,2916,2.99267
1181,1321,2.83651
2962,2983,3.0168
5955,1380,3.61868
3721,58,3.58179
6030,173,3.60643
3967,1958,2.85957
5002,2015,3.38782
1837,3662,3.23971
328,1479,2.93061
4868,1374,3.83438
3916,296,4.39043
6040,2150,3.48803
95,2542,3.57039
4426,3504,3.64576
4821,1101,3.46441
3129,2081,3.23546
5860,3590,3.8727
3679,2918,3.95644
954,919,3.77713
2030,799,3.62524
4625,1573,3.4759
5223,1320,3.07241
4186,1205,2.482
4260,1381,3.09854
5232,2997,3.95448
776,3671,3.88909
724,1721,3.80947
3792,3793,3.75912
2653,2761,3.95841
3841,2004,3.11528
4884,920,4.05009
4865,3307,3.74249
4344,2646,3.32321
5000,1374,4.41784
1735,2137,3.00775
1666,1466,3.43514
4153,126,3.70667
731,178,3.66207
5441,3735,4.06133
4893,1200,4.25898
2359,3354,3.55651
2496,277,2.79622
648,3799,3.68796
329,461,2.81281
1957,858,4.05785
181,2105,3.63356
934,3714,3.0621
3635,852,4.0592
5018,110,4.07936
3110,2344,3.66925
3993,2450,3.08557
4816,3051,4.24924
5775,3254,3.58095
1029,2971,3.4394
3940,3763,3.65229
4140,852,3.17025
1285,1374,4.11041
3029,260,4.13381
922,1267,3.95702
1649,1213,4.38265
1451,1968,3.97294
5874,1079,3.85657
198,1690,3.59747
2786,733,3.81483
5312,1968,3.96304
2258,1588,3.16975
3601,48,4.22061
2776,431,4.025
721,2011,3.64281
5283,1527,3.38419
3640,3785,4.096
1791,2859,3.66883
4831,1172,4.20827
4695,1746,3.59825
3308,2990,3.07852
5648,2572,3.71083
3521,1254,3.95381
192,280,3.17975
5242,2628,2.87739
53,319,4.4024
4933,1701,3.51005
3208,2890,3.54507
2235,11,3.81627
984,3633,3.65903
2056,1722,3.83275
5710,1747,3.62172
1714,29,3.56323
2121,3753,3.69109
5728,3543,3.61776
1912,3257,2.19813
3942,2378,2.48843
2156,986,3.29941
5643,1537,3.39404
5317,7,3.99932
3565,2986,3.08179
4776,36,4.26056
2188,1483,2.87046
3224,1508,3.85122
5020,110,3.83041
5472,3494,2.92335
4064,1984,2.93715
5015,2866,4.02689
5708,2916,2.84836
1605,1625,3.29789
1712,3255,3.70896
3963,899,4.14669
5176,3286,3.56205
3253,1103,3.95232
1383,3552,3.25048
3378,2709,3.49587
1569,1084,4.75241
1676,466,3.49916
1358,2009,3.24581
957,2571,4.32711
2659,898,4.15942
4086,1022,4.67445
4621,2355,3.58531
2030,2366,4.1846
5254,208,3.80363
1252,924,4.1667
4116,257,3.83872
3801,1321,3.85617
1142,593,3.7478
3603,2701,2.77045
4635,2064,3.90153
5074,2024,3.50553
3476,3016,2.01201
4808,2077,3.29296
3884,1647,2.53001
4098,1375,4.01981
5355,858,3.75297
4900,3115,3.94376
744,2710,3.68551
3519,3538,3.20068
3763,2879,3.97763
1112,356,3.616
3655,2100,3.73943
4150,47,3.3443
4800,3448,3.45864
889,2805,2.60479
3621,594,3.05765
2451,1291,3.26663
1125,457,3.40451
1285,1376,3.96047
2629,2288,4.17344
3741,2005,3.54268
5605,1784,3.00632
48,442,2.90815
2383,947,3.70861
2073,457,3.60254
3625,3510,3.37431
1884,1185,4.05668
2593,996,4.5345
4260,2067,3.34776
1063,1573,4.11659
2492,2087,3.87043
4917,1199,3.72654
1131,920,4.88373
4213,2278,4.0818
4032,2968,4.29035
732,762,3.42191
5082,3681,3.90077
3592,3478,4.35235
5056,1230,4.6729
4224,2080,4.11702
1764,3254,4.13553
3683,2640,3.00344
4089,3176,3.79987
5501,3144,2.89306
148,1276,3.88466
4985,3274,3.82376
4933,3084,3.60759
4386,208,3.47234
1255,2071,3.68589
327,2324,3.70862
5679,748,4.36585
2009,3327,4.07359
3539,2672,4.03009
582,2976,4.30115
4681,2469,3.77533
601,2617,2.74169
1912,3639,2.46331
1100,2040,1.92343
1470,104,2.17354
818,2126,3.449
3833,3301,3.53077
5084,2799,2.51599
1198,333,4.22915
4448,1964,4.33277
1975,3091,4.07888
5550,1304,3.96323
3778,3424,2.87951
563,3878,2.59074
1112,3623,3.43672
2962,381,2.75416
5530,2072,2.73481
4381,2078,3.49063
1050,3893,3.11851
3697,3461,3.94653
4053,1199,3.68373
3773,1953,3.5583
102,3915,3.07298
3618,3101,3.07051
2486,1694,3.91926
3029,2883,4.05304
1194,180,3.21969
268,2707,3.51339
770,198,3.01621
1372,1973,2.96947
2240,2664,4.39388
352,588,3.5703
4491,2676,3.96314
5621,1209,3.471
4732,2160,3.88506
1449,1735,2.78885
619,3911,3.81503
1470,2968,2.08659
1216,111,4.12978
1294,368,3.82074
192,553,3.12507
1727,3462,4.23168
2041,1732,3.60779
3380,265,3.78682
3123,1373,3.24978
1916,1956,4.02898
4482,2078,3.85703
1824,1682,3.59733
3997,2364,3.64725
3170,1259,3.98686
1695,163,3.49744
3084,3276,3.78182
2097,104,3.21407
2156,266,3.41433
5397,1387,3.46413
4277,549,4.28877
673,58,3.38659
1667,1518,3.34567
5000,1704,4.40919
5950,1746,2.37765
4140,2377,2.95973
2316,1135,3.91411
1128,194,3.18015
4344,914,3.45166
2420,1201,4.33129
1413,1573,3.6296
2857,366,3.12243
2346,1210,3.68327
5208,1210,4.18631
2398,230,4.16634
3976,2694,3.19394
326,1263,3.33241
1741,3713,4.08301
261,802,3.40755
2619,590,4.07602
226,920,3.81927
728,1213,3.54882
1685,1293,3.6068
3965,2273,3.78612
4951,1304,3.70835
3340,2094,3.89724
1912,2990,2.24766
752,272,3.26282
4056,3246,2.73577
3509,318,3.32637
403,1213,3.98321
3026,1136,3.12337
3836,2329,3.55599
3103,3801,4.19969
118,2248,3.75273
2983,786,4.44846
4260,2572,3.15764
3453,858,3.57806
4598,3213,3.75998
2603,3450,4.07091
1807,1704,3.73515
2592,2617,3.58524
2064,1263,4.31113
1837,3802,3.15847
56,3246,3.99112
235,978,4.28356
3644,2280,3.83541
1033,3316,3.0329
3067,170,3.43451
4561,1610,3.78434
5852,2433,3.32005
3391,1866,3.16666
4637,216,3.51895
343,2012,4.03946
1207,24,2.42505
4227,3698,2.8265
377,480,3.7418
3705,1123,3.77644
1698,2929,4.01273
3562,2858,3.46767
3778,2042,2.45322
5736,1217,4.22775
4183,1833,2.64548
4508,3249,2.62331
1727,3175,4.06981
1631,708,3.77759
3981,1094,3.64082
2181,3071,3.42148
5550,442,3.5658
4156,2808,3.70101
855,2900,3.24395
4961,2427,3.37383
5522,2020,4.13203
4227,2707,2.73528
3335,1784,4.07157
2567,1214,3.5089
3180,39,2.81098
4218,1407,3.45599
752,34,3.14678
2190,778,4.00868
4962,3,3.55146
1215,260,4.10809
5891,2858,3.93813
5492,3408,3.11227
5605,1907,2.88291
4078,3203,3.42608
238,923,3.89991
4100,1304,4.17045
3506,527,4.3791
3110,919,3.74323
1635,2186,4.16555
53,1246,4.28567
5717,2010,3.80915
1764,1996,4.02411
5451,1221,4.40508
3427,1617,3.86506
392,2161,3.27039
4867,457,3.78115
5011,588,3.92263
3475,2664,2.9926
1941,2647,2.94713
3336,3269,2.54947
4217,2027,3.99492
3757,647,4.27806
2100,1888,3.72325
5294,1148,4.15357
4386,3578,3.61275
2455,2093,2.2936
1712,1247,3.63482
5530,2692,3.27516
3184,3112,3.92994
3051,1921,3.31176
1311,2083,3.4507
1260,2640,3.82392
4357,594,4.45655
3208,2407,3.32465
5042,1079,3.70134
329,1588,2.51736
1219,61,3.48485
58,2529,4.00779
3946,2338,3.6653
4054,1099,3.75343
3491,2856,3.80892
3682,1220,4.39335
411,2710,3.30147
1470,3853,1.92927
2793,1834,4.20926
2402,2616,3.20189
2581,2427,4.09915
5880,913,3.34131
5178,1288,3.92912
4906,3705,3.71679
3370,2,2.80486
1579,586,3.41806
1451,210,3.76897
2969,785,3.62766
3940,225,3.40553
2909,520,3.51291
1879,350,3.90418
1992,1485,2.95526
4877,3360,3.83026
4875,150,4.05183
1675,2700,3.39637
5910,1683,3.93821
984,459,3.37572
3211,223,4.13216
157,3361,3.81532
859,3481,3.61072
2332,3467,4.22166
3752,3007,3.57484
4867,2384,3.86188
4124,1381,3.34003
5267,1374,3.85012
3053,1116,3.58007
5722,2367,3.50743
1209,3753,3.50706
169,1500,3.63853
4685,1225,3.16596
5074,1179,3.50961
4721,2355,4.06435
2478,1211,3.68426
133,1614,3.89719
2042,1020,3.05825
5366,2019,3.556
53,1627,4.20569
4312,3552,3.4614
3720,2707,3.40017
2206,2997,3.95901
3620,2373,2.72613
1579,1381,3.29018
4296,2395,3.87283
1173,2396,3.43384
4001,224,3.50354
2419,3179,3.47609
549,2990,3.64856
2833,2355,3.98004
3154,3114,3.78348
50,524,3.09837
5664,185,3.63776
3759,1091,4.08477
1854,648,2.85986
1128,930,3.56348
5626,1208,4.5648
2777,22,3.5954
2793,1350,4.10572
4482,260,3.85281
2858,258,4.04999
5369,377,3.54198
4276,2470,3.81581
2211,1207,4.05944
5981,573,3.75986
4514,527,3.73989
5090,1009,4.14676
4958,2582,3.24327
780,1088,3.4145
4666,2447,3.21969
5136,6,3.80168
6016,2072,2.90249
4298,1132,4.25724
4869,1580,3.38517
5826,1288,3.92437
3323,1247,4.23808
1172,2427,3.63929
824,913,3.74187
5775,608,3.98303
5595,1210,3.22241
5074,2891,3.5298
355,1907,3.36755
5263,1201,3.90944
438,355,3.16749
496,593,4.40616
5026,3557,2.78285
1029,299,3.32816
1298,588,3.94323
1112,3114,3.8199
3705,1303,3.77757
338,2403,3.66969
3967,1378,2.70418
2830,2550,3.33814
402,3617,3.42626
1639,2455,3.70257
2231,3873,3.72083
3734,2002,3.22973
1004,1713,3.0301
4064,2321,3.03707
4167,1779,3.22175
5583,1240,4.00831
1203,1603,3.55255
5684,2735,3.01533
5347,196,2.98138
2365,2247,3.92466
1912,1954,2.67685
2972,2571,3.74341
4022,1968,3.20026
1172,1974,3.00659
24,2396,4.01857
2063,177,2.90817
406,802,3.14307
5809,1230,4.07498
1941,1582,3.23721
4861,1210,3.76948
2583,2478,4.28855
5107,1081,3.22063
1809,2572,2.86738
4303,3727,3.62037
3796,1272,4.09867
4796,2626,3.70151
5108,1994,3.28547
6026,318,3.78635
1325,2393,3.76579
4846,1127,3.48248
1125,3483,3.17809
2295,1367,4.44752
2567,466,3.33794
1755,2143,3.49642
5853,1617,3.4885
5536,1320,2.71912
1717,1917,2.82405
5878,2702,3.5984
73,2867,3.33115
4471,805,3.3776
4506,3100,3.9985
3971,2108,3.46813
3790,1228,4.42331
137,196,3.63056
180,1094,3.94827
4502,2054,3.88563
4064,1333,3.1728
2112,2025,3.3224
676,2571,3.3116
4508,1097,3.09248
2003,2078,4.36117
1812,2088,3.73565
4747,517,3.33758
754,2291,3.56807
4064,2841,2.95432
2106,2125,2.1093
3074,3717,4.10289
531,2724,3.09367
1465,1801,3.48002
3542,3617,3.38964
4071,3506,3.92791
1034,2059,3.55565
5111,910,3.83064
3411,3253,2.91706
3672,2858,3.19657
1261,23,3.71877
4452,2291,3.89197
5233,2963,3.78559
2895,1954,3.89433
4834,3785,3.59555
1938,2099,3.26022
1194,1673,3.50783
4116,1179,3.86626
4124,2193,3.44849
3567,1214,4.26683
4599,3114,3.95502
3483,3510,3.79639
1941,2338,2.83387
999,3710,3.02859
4567,2324,3.99866
5433,3629,3.13091
3140,2555,3.82908
5878,2312,3.7789
4618,1274,3.47446
4090,3633,3.71096
2378,532,2.92308
1368,3534,3.69231
4234,3671,4.03494
4285,886,3.71538
38,48,3.57841
4697,2485,4.34235
5353,3408,3.87298
5470,3752,3.71567
2967,1307,3.46196
1670,3361,4.72054
343,1387,4.20701
2091,1270,4.19802
3618,1246,3.10918
824,1395,3.65154
5787,2529,3.74594
3841,3635,3.47161
199,1653,3.31595
1836,3608,4.30896
3816,2747,4.00188
4337,3273,3.81921
4488,3792,2.88453
2597,3363,3.85937
3823,3370,3.94094
1097,2916,3.52611
225,2883,3.63745
4950,913,3.92186
5367,3477,2.35369
1861,2640,3.3317
2685,260,3.90189
4284,1385,2.73243
5056,160,4.31208
5031,1641,4.26427
4449,1097,4.19294
2885,1307,4.38413
5367,1953,3.24345
4354,3267,3.71105
3159,2000,3.97408
985,2987,4.27648
1284,2835,2.9742
3520,1258,3.97552
1606,1841,3.863
1117,3717,3.48546
3835,25,4.45077
2907,1394,3.22315
3800,2161,3.5935
4164,1260,4.1721
4866,551,3.98222
1837,2682,3.64065
3105,1234,4.17913
4243,1752,3.94514
2225,3623,3.26761
5511,903,4.23282
5345,2094,3.44733
2030,2202,4.17612
3594,1429,3.8671
4979,502,2.58548
2140,1221,3.90222
1010,3671,2.81537
2792,539,3.28569
1505,3055,3.81704
3203,2455,4.21704
537,3730,4.45587
3111,2060,3.45745
4222,3359,3.99031
1586,2993,4.35992
2679,2565,3.87915
987,3260,4.14511
4095,1923,3.94798
343,2378,3.98405
5848,199,3.95403
5548,3481,3.62115
3025,1772,3.99477
3261,2054,3.12306
